Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
13.27592025,0.37797451,-0.611882627,-0.206451997,0.748256311
13.28595325,0.230281726,-0.030876741,-0.237810448,0.332470834
13.29598625,0.321747124,-0.437830627,-0.202635944,0.579894987
13.30601825,0.342205524,-0.8929739,-0.31181863,1.00585181
13.31605125,0.258662492,-0.219913378,-0.024801362,0.340416343
13.32608325,0.200909749,0.042335283,-0.000441428,0.205322181
13.33611625,0.193792775,-0.631013632,-0.033630811,0.660957544
13.34614925,0.046598535,-0.697090089,-0.028544439,0.699228719
13.35618125,-0.02285344,-0.576531947,0.041986711,0.578510371
13.36621425,-0.167525947,-0.774011493,0.024299329,0.792306248
13.37624625,-0.248950973,-0.561658263,0.017401615,0.614605083
13.38627925,-0.238973439,-0.039682139,0.248395413,0.346962906
13.39631225,-0.061790045,-0.674318135,-0.012800893,0.677264217
13.40634425,0.094805151,-0.353370428,0.053365611,0.369738508
13.41637775,0.121628195,-0.335943431,-0.068715818,0.363831376
13.42640975,0.164202824,-0.172098309,0.056471393,0.244477839
13.43644275,0.151651651,-0.120290116,0.02148997,0.194755626
13.44647575,0.146497101,0.058419444,0.05732014,0.16780891
13.45650775,0.08435747,-0.155131295,0.086054176,0.196436307
13.46654075,0.033111591,-0.723904729,0.108656697,0.732762384
13.47657275,-0.221163973,-0.825911284,0.091467455,0.85988909
13.48660575,-0.540069819,-0.289697111,0.16600135,0.634945882
13.49663875,-0.44658789,0.118590467,0.159898311,0.488949806
13.50667075,0.035278324,0.041444547,-0.026359979,0.060473624
13.51670375,0.369077355,-0.053608935,-0.032278057,0.374344607
13.52673575,0.179312736,-0.10832385,0.021879986,0.210632019
13.53676875,-0.036881734,-0.117139943,0.017408405,0.124036612
13.54680175,-0.12552692,0.076691844,-0.015287222,0.147893021
13.55683375,-0.03480567,0.062135719,0.001361254,0.071232965
13.56686675,-0.005585466,0.232478946,0.01984093,0.233390918
13.57689875,0.048492201,0.333299816,0.006604891,0.336873693
13.58693175,0.118608967,-0.094684273,0.003117215,0.151798931
13.59696475,0.021796959,-0.511546433,0.04005073,0.51357465
13.60699675,-0.128036201,-0.408994734,0.029385837,0.429573613
13.61702975,-0.128384262,-0.074129343,0.019508703,0.149526813
13.62706175,-0.071418449,0.315650374,0.02422516,0.324534454
13.63709475,0.023442382,0.509041667,0.018816292,0.509928443
13.64712775,0.124287501,0.333855718,0.02398682,0.357046763
13.65715975,0.085361108,-0.027447013,0.023247652,0.092629966
13.66719275,-0.086271368,0.078769967,-0.016039301,0.117918259
13.67722475,-0.244159415,1.152371168,-0.175064236,1.190890682
13.68725775,0.474508733,0.702862024,-0.111181393,0.855298115
13.69729075,0.705130398,-0.653494656,0.139159337,0.971405922
13.70732275,-0.145564243,-0.533066273,0.154481039,0.573770853
13.71735575,-0.524444223,-0.304831326,0.208780229,0.641524017
13.72738775,-0.38186419,-0.848741233,0.24860993,0.963321773
13.73742075,-0.628778994,-1.327945352,0.146757856,1.476597355
13.74745375,-0.529812753,-0.758850217,0.111492015,0.932194011
13.75748575,-0.224919215,0.483553857,0.165263102,0.558323274
13.76751875,0.261308223,1.613220215,0.210919812,1.647801146
13.77755075,0.809638441,1.438547492,0.149072036,1.657454604
13.78758375,0.940145075,0.211356565,0.196228892,0.983387075
13.79761675,0.504924655,-0.159350753,0.200883031,0.566299887
13.80764875,-0.1148917,0.159668773,0.094544068,0.218249401
13.81768175,-0.590345204,0.06303376,0.109439001,0.603703246
13.82771375,-0.692224979,-0.427501589,0.109243259,0.820894098
13.83774675,-0.481179684,-0.412132621,0.030740196,0.634296575
13.84777875,-0.122852691,-0.076169766,0.081945591,0.166161658
13.85781175,0.137522444,0.294650525,0.051881421,0.329276535
13.86784475,0.126665011,0.777992964,0.09934774,0.794472813
13.87787675,0.108763054,1.226500273,0.181595609,1.244632189
13.88790975,0.165227398,0.978252351,0.109317154,0.998112216
13.89794175,0.28545922,0.443679661,0.144935593,0.54712424
13.90797475,1.452210546,0.236415148,-0.415552497,1.528885695
13.91800775,3.551920176,0.500250161,-1.853969812,4.037770576
13.92803975,-1.283537149,-0.215875462,0.376542866,1.354937031
13.93807275,-2.065147161,-5.515755177,0.00015485,5.88968488
13.94810475,-2.574002981,-1.187983394,0.354776055,2.857037266
13.95813775,-0.458779246,1.047759414,0.22235556,1.165212504
13.96817075,1.081599236,2.065666437,0.061644439,2.332516832
13.97820275,1.001078606,4.057300091,0.157551125,4.181945093
13.98823575,0.476528853,4.048091412,0.451022446,4.100920027
13.99826775,0.18893595,2.414541483,0.369832248,2.449996583
14.00830075,-0.365143508,-0.809671044,-0.030199058,0.888711969
14.01833375,-0.809439004,-2.468055487,-0.211554349,2.606001655
14.02836575,-0.768500865,-3.004837275,-0.046269242,3.101899655
14.03839875,-0.691055477,-1.899594188,0.13195616,2.025692024
14.04843075,-0.287896067,-0.624302447,0.137270764,0.701057026
14.05846375,0.06306912,0.788615048,0.162299544,0.807609157
14.06849675,0.479377121,1.556133509,-0.019637231,1.628416268
14.07852875,0.676862061,1.768164992,0.042414293,1.893765736
14.08856175,0.662352085,0.596096337,0.160944939,0.905507814
14.09859375,0.362750232,-0.423505694,0.004282883,0.557640697
14.10862675,-0.202619955,-0.994390726,0.007591594,1.0148524
14.11865975,-0.565310538,-0.693876624,0.006688909,0.895033807
14.12869175,-0.385974377,-0.609531403,-0.006756592,0.72149179
14.13872475,-0.074810483,-0.291477174,-0.001250764,0.300927093
14.14875675,0.398364782,-0.414502442,0.041370198,0.576383785
14.15878975,0.326328129,-0.336012572,0.06426499,0.472783761
14.16882275,0.169760898,-0.133001909,-0.003912468,0.215693249
14.17885475,-0.237391546,0.17259863,0.085468814,0.305695848
14.18888775,-0.247757897,0.488416255,-0.00360966,0.547674577
14.19891975,-0.072139837,0.364659518,0.057367273,0.376127271
14.20895275,0.091611013,0.250845075,0.000613712,0.267050942
14.21898575,0.05232206,0.375462592,0.025558611,0.37995131
14.22901775,-0.04376293,0.342487603,0.046419684,0.34837873
14.23905075,0.017929105,0.265897423,-0.000797357,0.266502398
14.24908275,0.069270059,0.044171974,0.027996475,0.086794626
14.25911575,-0.058371149,-0.316385835,0.015880149,0.322117008
14.26914875,-0.191945732,-0.344995379,0.057257686,0.398927836
14.27918075,-0.079511054,-0.189572766,0.064362727,0.215412168
14.28921375,0.086692832,0.001027004,0.071404658,0.112317973
14.29924575,0.209935904,0.083426893,0.029274644,0.227794062
14.30927875,0.218243912,0.147926524,0.07686986,0.27463
14.31931175,0.154831648,0.152339637,0.073933996,0.229448121
14.32934375,-0.008341859,-0.056494534,0.046195183,0.07345212
14.33937675,-0.212337509,-0.037833713,-0.011316586,0.215978408
14.34940875,-0.271984071,0.131278336,0.032257523,0.30372666
14.35944175,-0.209041491,0.790395618,0.238520011,0.851654492
14.36947475,-0.188129559,0.783576846,0.148131266,0.81934625
14.37950675,-0.204822525,0.607089877,0.126434073,0.653066582
14.38953975,-0.190588459,0.246196404,0.120228119,0.333753548
14.39957175,-0.19332698,-0.237207428,0.082448125,0.3169233
14.40960475,-0.294338286,-0.105585754,0.075124964,0.321600899
14.41963742,-0.194351003,0.103393428,0.045741245,0.22484389
14.42966942,0.13265349,0.098690286,0.113382608,0.200480265
14.43970242,0.443220139,0.000846286,0.21415928,0.492248926
14.44973442,0.478936583,-0.139310822,0.112801768,0.511382435
14.45976742,0.11061269,-0.341012538,0.110629305,0.375184703
14.46980042,-0.286901414,-0.350015879,0.075216718,0.458782183
14.47983242,-0.411705732,-0.269177884,0.087835975,0.499673395
14.48986542,-0.121783629,-0.161510781,0.020627372,0.203328485
14.49989742,0.253316551,-0.247908086,-0.035834577,0.35624684
14.50993042,0.224023372,0.111117728,0.103745423,0.270733695
14.51996342,0.067586713,-0.542960167,-0.064591125,0.550949834
14.52999542,-0.1873862,-0.270550489,0.076561742,0.33789474
14.54002842,-0.048223935,-0.816711903,0.029346155,0.818660538
14.55006042,-0.052254897,-0.67145139,-0.044435922,0.674945994
14.56009342,0.100101315,-0.453208655,0.031073218,0.465170832
14.57012642,0.041171953,-0.346806049,0.024527965,0.350101681
14.58015842,0.054892808,-0.164530069,0.049149424,0.180274873
14.59019142,0.097389936,-0.469922721,-0.012291566,0.480065877
14.60022342,0.009883324,-0.589813173,-0.044053886,0.591538675
14.61025642,-0.143725663,-0.344138414,-0.06823539,0.379136364
14.62028942,0.071859717,-0.661403835,-0.106334314,0.673740186
14.63032142,0.180303901,-0.554237187,-0.122511417,0.595564777
14.64035442,0.314983457,-0.706792414,-0.106996112,0.781164684
14.65038642,0.320519924,-0.663671613,-0.156874195,0.753526738
14.66041942,0.331231773,-0.576161802,-0.220074445,0.700078332
14.67045142,0.257426262,-0.557548702,-0.312496275,0.689044815
14.68048442,0.21630922,-0.683439791,-0.505502045,0.877161299
14.69051742,0.250473827,-0.754278243,-0.622365832,1.00946126
14.70054942,0.295189202,-0.253064901,-0.612626255,0.725595918
14.71058242,0.384858608,0.392489344,-0.205400705,0.586816397
14.72061442,0.443719357,0.725524843,0.329434753,0.912030932
14.73064742,0.462946028,1.087961316,0.647710145,1.348149577
14.74068042,0.552866519,0.927600324,0.698284984,1.285964878
14.75071242,0.732403517,0.521265626,0.936022937,1.297794939
14.76074542,0.894790411,0.002305545,0.854250848,1.237093249
14.77077742,0.858176172,-0.144805074,0.883547485,1.240197972
14.78081042,0.364177942,-0.065336682,0.97106719,1.039165985
14.79084342,-0.388978124,-0.700617492,0.748267651,1.096391047
14.80087542,-0.927389205,-1.295025468,0.055361908,1.593802572
14.81090842,-0.751046896,-1.816713452,0.137873828,1.970666994
14.82094042,-0.357751072,-1.498111844,0.154806733,1.547995495
14.83097342,-0.318912596,-0.199340418,0.262010962,0.458357491
14.84100642,-0.240670458,0.857341647,0.224003121,0.918223484
14.85103842,0.143464953,1.084399462,-0.055089504,1.095234787
14.86107142,0.513755918,0.829313219,-0.133655146,0.984667078
14.87110342,0.524280191,0.324926555,-0.022910791,0.617229203
14.88113642,0.118802704,0.301399916,0.015068817,0.324319382
14.89116942,-0.082105368,0.063159376,-0.02616464,0.106840941
14.90120142,-0.129363164,0.056900688,-0.029455243,0.144361102
14.91123442,-0.025694022,0.189944759,-0.040107619,0.195825982
14.92126642,0.108716957,0.171627492,-0.021939795,0.204344629
14.93129942,0.107355282,0.273622006,-0.029083991,0.295364245
14.94133242,0.078483246,0.34056142,-0.018312575,0.349967214
14.95136442,0.052227676,0.174893647,-0.025927885,0.184357732
14.96139742,0.067570128,-0.13982521,-0.008193628,0.155511887
14.97142942,-0.006618083,-0.261441916,0.007138191,0.261623065
14.98146242,-0.077218875,-0.273646623,0.026339713,0.285550362
14.99149542,-0.092267595,-0.187714413,0.037018992,0.212415667
15.00152742,-0.041628797,-0.110744037,0.024107587,0.120740938
15.01156042,0.026889544,-0.144429818,0.02846878,0.14964455
15.02159242,0.056528058,-0.297307521,0.039822638,0.305242569
15.03162542,-0.039643481,-0.332692951,0.069415689,0.342161867
15.04165842,-0.118152142,-0.656533897,0.109768562,0.676051643
15.05169042,-0.269000232,-0.798339009,0.127149403,0.851981965
15.06172342,-0.504315376,-0.946413398,0.107038818,1.077724281
15.07175542,-0.522480011,-1.000982642,0.269451171,1.160842601
15.08178842,-0.587398529,0.32589522,0.198650375,0.700504602
15.09182142,0.202669799,0.688729644,0.116699047,0.727352898
15.10185342,1.354056358,-0.846888542,0.245463803,1.615840742
15.11188642,1.142937183,-0.92073983,0.456269771,1.536961074
15.12191842,-0.333100677,-0.880840659,0.406838059,1.025842841
15.13195142,-0.598965406,-2.922310352,0.711890101,3.066829775
15.14198442,-0.98444587,-2.198569536,1.007231593,2.611006924
15.15201642,-0.913829804,0.213523716,1.39388752,1.680357017
15.16204942,-0.610661566,0.564548135,0.739946127,1.113167739
15.17208142,0.347661525,1.800719023,-0.148242086,1.839954687
15.18211442,1.221654534,2.313536882,0.096649162,2.618059161
15.19214742,1.6419698,0.276810318,0.324852526,1.696531149
15.20217942,0.981875837,-1.649187326,0.234084651,1.933570433
15.21221242,-0.25706026,-2.791546822,0.358916074,2.826240326
15.22224442,-0.225966185,-1.947919488,0.452673882,2.012551786
15.23227742,-0.190780237,-0.729364514,0.238489389,0.790725542
15.24230942,0.055515241,0.387802005,-0.037832882,0.393578028
15.25234242,0.053329319,1.762231231,-0.034931634,1.763384004
15.26237542,-0.17546925,1.725090742,0.133662432,1.739135754
15.27240742,-0.371205211,0.33571583,-0.09672869,0.509759617
15.28244042,-0.130950153,-0.106022246,0.028901543,0.170950164
15.29247242,0.025773145,-1.254205585,0.016076026,1.25457337
15.30250542,-0.021420516,-1.363550067,0.057899766,1.364946888
15.31253842,0.093925521,-0.232341543,-0.056378342,0.256871784
15.32257042,-0.037447155,0.776718736,0.031798922,0.778270811
15.33260342,-0.088221118,1.26596117,0.086785212,1.27199541
15.34263542,0.001725637,0.950934887,0.007655374,0.950967266
15.35266842,0.091579095,-0.011004796,0.01484218,0.093424442
15.36270142,0.06033095,-0.612072587,0.037564531,0.61618485
15.37273342,-0.024200981,-0.8172369,0.045102876,0.818838267
15.38276642,0.029387718,-0.467773885,0.010932121,0.468823588
15.39279842,-0.018253306,0.280206054,0.039985344,0.283632586
15.40283142,-0.011698505,0.693683565,0.00062862,0.693782486
15.41286442,-0.015426397,0.555613577,0.006560811,0.55586641
15.42289675,0.012470782,0.121431917,0.010955432,0.122561219
15.43292975,-0.001796306,-0.324407876,0.026458493,0.325490013
15.44296175,0.00351773,-0.561769426,0.016152328,0.562012598
15.45299475,0.004479397,-0.451170206,0.009166856,0.451285554
15.46302775,0.005242589,-0.122347623,0.014448035,0.123309251
15.47305975,0.004428195,0.145790875,0.001362326,0.145864472
15.48309275,0.000330283,0.252207965,-0.0152562,0.252669187
15.49312475,-0.011145545,0.368094623,-0.000240766,0.368263401
15.50315775,0.010905554,0.27173236,-0.016798303,0.272469429
15.51319075,-0.004715751,-0.090486839,-0.002765043,0.090651817
15.52322275,0.003657549,-0.214433089,-0.005262559,0.214528837
15.53325575,0.00225353,-0.085003994,0.001037681,0.085040192
15.54328775,0.000519174,0.097927302,-0.009802318,0.098418045
15.55332075,-0.003787423,0.229232863,-0.012691315,0.229615155
15.56335375,0.002313823,0.039186034,0.003190449,0.039383728
15.57338575,0.004592424,-0.295602888,-0.003510596,0.295659402
15.58341875,0.006794951,-0.233798295,-0.015298286,0.234396783
15.59345075,-0.004725352,0.121804006,0.00300562,0.121932681
15.60348375,0.005786177,0.340564221,-0.002568236,0.340623053
15.61351675,-0.00303661,0.253421843,-0.006638079,0.253526953
15.62354875,-0.000961298,-0.016332701,0.003601515,0.016752675
15.63358175,0.003558618,-0.257961035,0.002845177,0.258001268
15.64361375,-0.00632515,-0.278886557,0.005731101,0.27901714
15.65364675,0.001080036,-0.078267433,-0.003706343,0.078362583
15.66367975,-0.005303883,0.131814227,0.00128043,0.131927105
15.67371175,-0.002483062,0.274037689,-0.005187056,0.274098023
15.68374475,-0.002471665,0.230672717,-0.008786847,0.230853244
15.69377675,-0.010951702,0.015923928,-0.002138,0.019444339
15.70380975,0.00377549,-0.193723679,0.001981242,0.193770595
15.71384175,0.00307428,-0.206063971,-0.002323758,0.206100003
15.72387475,-0.001848023,-0.163834423,-0.003601278,0.163884418
15.73390775,0.011862996,-0.035338767,-0.008428523,0.038217785
15.74393975,-0.002626271,0.090059645,-0.00790574,0.090444114
15.75397275,0.008619726,0.08397352,-0.014938349,0.085726343
15.76400475,0.241317526,0.910672188,0.154524311,0.95469144
15.77403775,0.086915702,1.124248028,0.293790609,1.165247136
15.78407075,-0.168897718,0.565041661,0.396845758,0.710834069
15.79410275,0.023150289,1.207620621,0.284045696,1.24079227
15.80413575,0.177524984,1.986517549,0.28690806,2.014964845
15.81416775,0.005367601,2.309379578,0.392480284,2.342499438
15.82420075,-0.250967175,2.635676146,0.467202038,2.688503489
15.83423375,-0.310572714,2.809586763,0.308238506,2.843456377
15.84426575,-0.330880076,2.888175249,0.002986715,2.907068423
15.85429875,-0.451361209,2.711867571,-0.116831295,2.75165445
15.86433075,-0.47396782,3.006819487,-0.241497859,3.053511116
15.87436375,-0.519612849,3.485918999,-0.483367473,3.557425037
15.88439675,-0.658103406,3.902753353,-0.557871401,3.996974397
15.89442875,-0.924606204,4.574513435,-0.54441154,4.698665101
15.90446175,-1.093994141,5.791893482,-0.458720833,5.912129742
15.91449375,-1.50158298,6.156798363,-0.586488128,6.364344888
15.92452675,-1.819905639,6.356291771,-0.565060198,6.635796459
15.93455975,-1.862070203,6.101111889,-0.479293376,6.396920655
15.94459175,-1.662984252,5.51586628,-0.41623506,5.776118858
15.95462475,-1.110171914,5.080395699,-0.333578527,5.21096697
15.96465675,-0.489540547,4.699231625,-0.154652834,4.727192117
15.97468975,-0.127034783,3.80935359,-0.098016195,3.812731276
15.98472275,-0.010573445,2.489553452,-0.062387623,2.490357485
15.99475475,-0.009920971,0.937067211,-0.079517603,0.940487338
16.00478775,0.153106421,-0.350536585,0.002807352,0.382524973
16.01481975,0.722855389,-0.767497063,0.054863628,1.055737502
16.02485275,1.401627541,-0.584317982,0.131359205,1.524218655
16.03488575,1.8089329,-0.386613458,0.175812423,1.858122228
16.04491775,1.656945229,-0.534585774,0.125476807,1.745564055
16.05495075,1.117927074,-1.008829474,0.007614092,1.505840571
16.06498275,0.744406045,-0.736863971,-0.081102721,1.050564858
16.07501575,0.542918205,0.336361975,-0.164762989,0.659580471
16.08504775,0.2237086,1.538344979,-0.261010438,1.576285907
16.09508075,-0.261538267,2.372917652,-0.252682447,2.4006226
16.10511375,-0.718013287,3.023563623,-0.263812333,3.118826223
16.11514575,-1.011653662,3.48279953,-0.278348953,3.637418568
16.12517875,-1.237605333,3.656107426,-0.336842626,3.874564675
16.13521075,-1.324600935,3.460211754,-0.426403374,3.729537888
16.14524375,-1.106380939,2.882470369,-0.307766348,3.102810716
16.15527675,-0.658007443,2.75554204,-0.254599005,2.844434282
16.16530875,-0.358015508,2.449350595,-0.368377,2.50263762
16.17534175,-0.268692017,1.16678524,-0.597002387,1.337906965
16.18537375,-0.110853709,-0.375967294,-0.730857015,0.829332217
16.19540675,0.063719161,-3.181725264,-0.918325424,3.312213364
16.20543975,0.747582018,-5.048429966,-0.744631946,5.157518854
16.21547175,1.498376131,-7.095343113,-0.506303012,7.269481939
16.22550475,2.921302557,-5.567352295,0.031514097,6.287321635
16.23553675,2.769809246,-5.578670979,0.474990338,6.246521349
16.24556975,1.236001968,-3.83738184,0.207920283,4.036883835
16.25560275,-0.935069799,-1.90662396,0.150845558,2.128925747
16.26563475,-1.791064739,0.065011404,0.16284655,1.79962729
16.27566775,-1.478938222,2.28484416,0.218632847,2.730489228
16.28569975,-1.376954913,4.067568779,-0.083536454,4.295125021
16.29573275,-1.947748303,9.224274635,0.156363756,9.428966838
16.30576575,-3.370564938,5.309369087,0.762018025,6.334885916
16.31579775,-2.232592583,0.903250039,0.154462248,2.413335629
16.32583075,-0.018685522,1.63976562,-0.206071153,1.652769118
16.33586275,1.474210978,1.196066737,0.468217254,1.955275183
16.34589575,1.476668239,-1.063081622,1.878635049,2.615331962
16.35592775,0.52627933,-2.674007654,3.881230116,4.742492391
16.36596075,-0.110415831,-3.840333939,5.548539639,6.748825715
16.37599375,0.747660279,-1.480980754,4.810537338,5.088572429
16.38602575,1.598859072,-1.228413343,3.942000866,4.427721818
16.39605875,2.717260838,-2.659468889,4.059593678,5.562066348
16.40609075,4.083164215,-1.438117027,3.951285601,5.861149076
16.41612375,5.397539616,-0.225320444,4.225374222,6.858424784
16.42615579,6.33844471,-0.050077695,4.772550106,7.934457992
16.43618779,6.20083046,-1.531643748,4.453374863,7.786448396
16.44622079,5.405783653,-2.784529686,3.354431391,6.944660714
16.45625279,4.243503094,-2.768796206,1.911163211,5.415357398
16.46628579,2.530466795,-3.948067665,0.260571778,4.696636897
16.47631879,0.326071829,-4.684337139,-1.430488586,4.908730474
16.48635079,-1.87898767,-5.502161026,-2.771868944,6.441089043
16.49638379,-3.354493618,-6.308760166,-3.571156263,7.987880778
16.50641579,-3.762436152,-6.804381371,-3.79777503,8.653243716
16.51644879,-3.259444714,-6.677667141,-3.721891642,8.310697665
16.52648179,-1.934151888,-6.045544147,-3.407696009,7.204300081
16.53651379,0.168297589,-5.137598515,-2.879513264,5.891930007
16.54654679,2.261430502,-5.095986366,-2.403755903,6.071341483
16.55657879,3.475569248,-5.072516441,-2.124495029,6.505650143
16.56661179,3.671568871,-4.922933102,-1.601953745,6.346805818
16.57664479,3.230162621,-4.633064747,-0.835965753,5.709472676
16.58667679,2.409487009,-4.233125687,-0.02493893,4.870893417
16.59670979,1.593887091,-3.836936474,0.629778683,4.202282565
16.60674179,1.12726891,-3.342748165,1.11848259,3.700770703
16.61677479,1.040747881,-3.160318851,1.564578533,3.676775405
16.62680779,1.210363269,-3.129083395,1.92287755,3.866988519
16.63683979,1.542369723,-2.971801281,2.04662919,3.924181222
16.64687279,2.063604593,-2.942719221,1.977316141,4.102174966
16.65690479,2.585729361,-3.055725336,1.795623899,4.387222224
16.66693779,2.998182058,-3.078605652,1.472319841,4.54253609
16.67697079,3.276994944,-3.044208765,1.125160098,4.612145717
16.68700279,3.497046471,-3.208698034,0.818033159,4.81604146
16.69703579,3.571388245,-2.934903145,0.702314317,4.675651384
16.70706779,3.550443172,-2.980495691,0.766746163,4.698606279
16.71710079,3.418379545,-2.683864832,0.907498002,4.439820016
16.72713379,3.173873901,-2.282773256,1.19637382,4.088500899
16.73716579,2.894142389,-2.153630495,1.560937762,3.930739266
16.74719879,2.766619205,-2.129411221,1.824606419,3.939259138
16.75723079,2.767954588,-1.855479598,1.963057518,3.867553743
16.76726379,2.579349279,-1.531759977,2.01544857,3.61405095
16.77729679,2.168855429,-1.311550379,2.116279364,3.301929226
16.78732879,1.809582114,-1.208824277,2.339588165,3.195233379
16.79736179,1.679996967,-1.088072538,2.560481071,3.249977689
16.80739379,1.711099029,-0.901560128,2.736890793,3.351304487
16.81742679,1.867111325,-0.782739461,2.907702923,3.543094982
16.82745979,2.136855841,-0.661854863,3.061397076,3.791616647
16.83749179,2.487462521,-0.585702598,3.18680191,4.084877445
16.84752479,2.842688322,-0.56979835,3.285727978,4.381957941
16.85755679,3.026811838,-0.711259902,3.273005486,4.514426371
16.86758979,3.05663228,-0.758846223,3.170792103,4.469090629
16.87762279,2.929196596,-0.68792814,2.921889305,4.194147701
16.88765479,2.697446108,-0.549969196,2.662846565,3.830069641
16.89768779,2.439321756,-0.44878152,2.499377728,3.52116238
16.90771979,2.198960066,-0.418540537,2.398872852,3.281035281
16.91775279,2.018944979,-0.459750533,2.298002958,3.093271242
16.92778579,1.893741012,-0.521343827,2.189252377,2.941237898
16.93781779,1.848413825,-0.373597771,2.097120762,2.820305737
16.94785079,1.843432307,0.022759954,2.175203562,2.851363046
16.95788279,1.85319066,0.545939326,2.446649313,3.117444183
16.96791579,1.97786808,1.244810343,2.900685072,3.724981721
16.97794879,2.323472977,2.236841202,3.324765444,4.632067626
16.98798079,2.821943998,3.140981197,3.661784887,5.58907858
16.99801379,3.415452003,3.799248457,4.02330637,6.502814419
17.00804579,4.051236629,4.256136894,4.543770313,7.427857575
17.01807879,4.604465961,4.335884094,5.190156937,8.181609053
17.02811179,5.03931284,4.415668488,5.766427994,8.839937437
17.03814379,5.130846977,4.645283699,6.060829163,9.19988595
17.04817679,4.84597683,4.624050617,6.267262936,9.172999523
17.05820879,4.306510925,4.703447342,6.516405106,9.117674525
17.06824179,3.72301507,4.877074242,6.713676929,9.095061972
17.07827479,3.343839645,5.050951004,6.92743969,9.202325264
17.08830679,3.274847031,4.82172823,7.167668343,9.238460676
17.09833979,3.441332817,4.52114439,7.279920578,9.23475835
17.10837179,3.668655157,4.423572063,7.232935905,9.238094082
17.11840479,3.807042599,4.401121616,7.047883511,9.139808904
17.12843779,3.867451191,4.244607449,6.811582565,8.909069994
17.13846979,3.902695179,4.14535141,6.653851986,8.757209271
17.14850279,3.978886127,4.291912556,6.771065712,8.949825645
17.15853479,3.982278824,4.475156307,7.097883224,9.287923066
17.16856779,3.975822926,4.42015028,7.327914238,9.436271696
17.17860079,4.019605637,4.366286755,7.216783524,9.343642433
17.18863279,4.089264393,4.299367905,6.753434181,8.989745319
17.19866579,2.400726557,3.512450218,6.583414555,7.838503794
17.20869779,1.71598208,4.289907455,5.988274097,7.563552548
17.21873079,1.480005503,4.078170776,5.676276207,7.144368744
17.22876379,1.66928947,3.781399965,5.623672485,6.979341319
17.23879579,1.841608524,3.816285372,5.259893417,6.754408542
17.24882879,1.977739692,3.88431406,4.779178619,6.468376789
17.25886079,2.046875,3.517321587,4.326746941,5.939864266
17.26889379,2.151297331,3.154146194,4.130776882,5.624947651
17.27892679,2.447812319,3.030866861,4.251422405,5.766500806
17.28895879,2.742586851,2.798474312,4.428942204,5.91343979
17.29899179,2.685246468,2.636933565,4.454668999,5.831641545
17.30902379,2.17007041,2.716749668,4.514581203,5.698366238
17.31905679,1.464286804,2.985297203,4.45618248,5.560008771
17.32908979,0.892483413,3.057579756,4.127968788,5.213966525
17.33912179,0.861671686,2.583892107,3.858321905,4.722883064
17.34915479,2.087961435,2.362296581,3.821776152,4.954392097
17.35918679,1.86526227,3.031048059,4.416642189,5.672141033
17.36921979,1.343076587,3.277469873,5.140412331,6.24255576
17.37925279,0.68267256,3.514200926,4.751623154,5.949249748
17.38928479,-0.177292019,2.767280579,3.693693638,4.61872785
17.39931779,-1.560949087,0.833583593,2.92807579,3.421264605
17.40934979,-1.893635869,0.765805304,2.702284813,3.387426424
17.41938292,-2.582620859,0.070997506,2.875890732,3.865969303
17.42941592,-2.25797534,-1.159313917,3.437624693,4.273139937
17.43944792,-1.814478993,-1.289261818,3.89635849,4.487331004
17.44948092,-0.761518896,-0.594216347,4.217549324,4.326745474
17.45951292,0.784970224,1.185606956,4.392564297,4.616975548
17.46954592,2.001357079,3.125243187,4.633791447,5.936716121
17.47957792,2.863870144,4.634958744,4.896552086,7.3253544
17.48961092,3.266949177,5.542513371,5.125083447,8.225502521
17.49964392,3.054008722,5.841373444,5.153286457,8.366897531
17.50967592,2.423422813,5.624870777,4.829168797,7.799552593
17.51970892,1.758371592,4.808063507,4.123221397,6.573454194
17.52974192,1.123516083,3.318813801,3.385016203,4.871873164
17.53977392,0.459930092,1.510732174,2.815420866,3.228070948
17.54980692,-0.016225472,-0.330224305,2.406994581,2.429595496
17.55983892,-0.269681186,-1.688624024,2.101836681,2.709593415
17.56987192,-0.421910226,-2.45712471,1.914203286,3.143190147
17.57990492,-0.566916704,-2.798054695,1.884766817,3.420942937
17.58993692,-0.636526227,-2.987926483,2.013486147,3.658824507
17.59996992,-0.554259598,-2.848490477,2.217891216,3.65241607
17.61000192,-0.398249835,-2.215504885,2.477805853,3.347624034
17.62003492,-0.200316772,-1.264665604,2.721895456,3.008026059
17.63006792,0.014316954,-0.24551408,2.779200077,2.790060072
17.64009992,0.175322622,0.534233093,2.605788946,2.665760502
17.65013292,0.332850844,0.874791443,2.225222111,2.414055342
17.66016492,0.496768951,0.808891535,1.768534541,2.007186919
17.67019792,0.552670002,0.53322506,1.370686173,1.571163162
17.68023092,0.512473583,0.288914949,1.071701646,1.222556927
17.69026292,0.432506502,0.203121036,0.842113197,0.968232754
17.70029592,0.341770202,0.270057738,0.670228541,0.799339946
17.71032792,0.247838557,0.478277445,0.577518582,0.789747414
17.72036092,0.162536442,0.803462744,0.510739029,0.965828572
17.73039392,0.167977944,1.229071259,0.363428682,1.292638061
17.74042592,0.303739488,1.549160242,0.176392466,1.588480228
17.75045892,0.390741468,1.6182096,0.023189863,1.664878066
